model,event,aoi,region,aoi_name,grid_id,valid_pixels,flood_pixels,permanent_water_pixels,selected_threshold,selected_tp,selected_fp,selected_fn,selected_tn,selected_precision,selected_recall,selected_f1,selected_iou
r20,147,03,unknown,unknown,5e9f1bad9a4b5ba693fc90a7c64dd1e2,50176,0,0,0.83,0,1012,0,49164,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,5ea1c7ef30845c34843941b693c294d1,50176,0,0,0.83,0,2944,0,47232,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,5ef0cfd4bfec5de88025e8b29586e084,50176,0,0,0.83,0,3459,0,46717,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,5f39909a567f5df5b9d91deca4c002dc,50176,0,0,0.83,0,7693,0,42483,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,60536e7b8d1559d5bb1014f6a5440de8,50176,2117,0,0.83,2100,2393,17,45666,0.46739372356999775,0.9919697685403873,0.6354009077155824,0.4656319290465632
r20,147,03,unknown,unknown,60bb527e80cd5f408954e8c26705b9a4,50176,0,0,0.83,0,2945,0,47231,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,61299603b33a5928a219c1a32ee1318f,50176,0,0,0.83,0,4256,0,45920,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,617886d00f21594ba5c2372399b4734b,50176,0,0,0.83,0,446,0,49730,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,61c74f5057605853b908a1683299844c,50176,0,0,0.83,0,166,0,50010,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,623639b7a28c594d961b8d0084cb2018,50176,0,0,0.83,0,21117,0,29059,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,62b54b3210275ba4bd52a89cd66e119d,50176,0,0,0.83,0,5000,0,45176,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,62e3d86d52df52fb8c13c73e1efefc51,50176,0,0,0.83,0,6775,0,43401,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,636b3b694b7457deabcb93ccac318b2d,50176,0,0,0.83,0,867,0,49309,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,64df8821e01956f6b46e87e62b50ae99,50176,0,0,0.83,0,1094,0,49082,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,650a4d89773a5f089528926890dfe645,50176,0,0,0.83,0,1420,0,48756,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,653a2013f6075b89bb99ad4b8e656750,50176,0,17452,0.83,0,23801,0,26375,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,653d9da5590358f083d50f18ca67acb1,50176,0,0,0.83,0,4117,0,46059,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6563370878b25fd68f586cb093428d7a,50176,0,23380,0.83,0,42170,0,8006,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6588db1578b25a58ae28088e91a83637,50176,0,0,0.83,0,49,0,50127,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,65b868340a8a5255b71e39fac6f1b6ff,50176,0,0,0.83,0,103,0,50073,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,65cd54bd6b6752e681425060bc8376b4,50176,0,0,0.83,0,39869,0,10307,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,65e2091452745360b835ecf801481a74,50176,0,0,0.83,0,697,0,49479,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,65fac9afc4555218a349fdd6f4ec2a6c,50176,862,0,0.83,319,7,543,49307,0.9785276073619632,0.3700696055684455,0.5370370370370371,0.3670886075949367
r20,147,03,unknown,unknown,6681c45bc7075967a000217e5f87c409,50176,0,0,0.83,0,1441,0,48735,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,669dd92cc920509ea7b987afeff7396a,50176,0,0,0.83,0,155,0,50021,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,66eccff49b4b58bea3a5d85335d09718,50176,0,0,0.83,0,1999,0,48177,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,67075eea9d0e562fa7ed793f5dd93f61,50176,0,0,0.83,0,14289,0,35887,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6726ef222daf550e81ac71e87c4e0929,50176,0,0,0.83,0,2633,0,47543,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6728942218c3517386e6bbba851614ab,50176,0,0,0.83,0,11220,0,38956,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6753b8ed342459d5b0acad85a2573eb4,50176,933,0,0.83,286,356,647,48887,0.4454828660436137,0.3065380493033226,0.36317460317460315,0.22187742435996896
r20,147,03,unknown,unknown,676853450b545e90bdc96dd8c3e31680,50176,0,0,0.83,0,821,0,49355,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,683141d7453a57b29151d5053ababaa0,50176,0,0,0.83,0,46562,0,3614,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6833312780cb554fbd42e10c89f5af5d,50176,0,0,0.83,0,156,0,50020,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6838873842065d0abf77150edb95e531,50176,0,0,0.83,0,20926,0,29250,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,68547fe5a1a1574e9f182b6cbf429b92,50176,0,0,0.83,0,1387,0,48789,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,68ad96a1fb4f54b78fa0c535eec2c619,50176,0,0,0.83,0,3629,0,46547,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,692f4fb9622a55709638cfd743b4f7be,50176,0,0,0.83,0,1245,0,48931,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6988d126fccb5b86be729d05ecff5a73,50176,0,0,0.83,0,5417,0,44759,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,698f2e9af41356ae98c9aa3d1fe9a7f8,50176,0,0,0.83,0,1016,0,49160,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,69d6a2cd29575d149263c3ac8da2be18,50176,7910,0,0.83,7074,352,836,41914,0.9525989765688123,0.8943109987357775,0.9225352112676057,0.8562091503267973
r20,147,03,unknown,unknown,6b085dd6339f549abc9ec74d1e1976a5,50176,0,0,0.83,0,1398,0,48778,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6b32313a4c4a5218b72a8de0baa8b64a,50176,5015,0,0.83,3434,1274,1581,43887,0.7293967714528462,0.6847457627118644,0.7063663478350303,0.5460327556050246
r20,147,03,unknown,unknown,6b4767ce9c025da08a0bcca277f4a88d,50176,0,0,0.83,0,30865,0,19311,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6b4c4e1197415c22ae01e63c2d528a4a,50176,4373,0,0.83,3833,1165,540,44638,0.7669067627050821,0.8765149782757832,0.8180557037669407,0.6921271217045865
r20,147,03,unknown,unknown,6b9a2ca67b115aba826926f8ce3e20cd,50176,0,0,0.83,0,4544,0,45632,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6b9a8482d1c25f48b59cd3f44db4bd1b,50176,0,2265,0.83,0,18538,0,31638,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6bd94b14beb0556283e0704fc6133087,50176,0,0,0.83,0,180,0,49996,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6cd8e3d793bd5a48b5747f2278c739be,50176,0,15,0.83,0,20194,0,29982,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6d1c9fec7a2b5ca9adbcd506eb7260d6,50176,0,0,0.83,0,1862,0,48314,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6d26ee38594c5b519d3de5f99131119d,50176,755,0,0.83,665,105,90,49316,0.8636363636363636,0.8807947019867549,0.8721311475409835,0.7732558139534884
r20,147,03,unknown,unknown,6d8ef951d2ce5cbeb43a339ea8a85a67,50176,0,0,0.83,0,31070,0,19106,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6e09a782428a5584b893d3e8a78a1079,50176,0,0,0.83,0,40356,0,9820,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6e19ab65e4165bd48ecd354e02081dc1,50176,0,0,0.83,0,2866,0,47310,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6e4d95d719835b24a0870f793171de04,50176,0,0,0.83,0,14185,0,35991,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6e6b699a606c51068166bce57329ace6,50176,0,0,0.83,0,2163,0,48013,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6e9a5885234554dc8eb4a0c16a7f2f1b,50176,0,0,0.83,0,2725,0,47451,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6ebec81c2f6957699956deb6ae009db8,50176,0,0,0.83,0,48,0,50128,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6ef457541c5655b9b99d852680811731,50176,0,0,0.83,0,13988,0,36188,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6fae2c60fa965fcbbdb8977fd5ed1cec,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,6fd9b9eb5e745c1880fc56efe547f7c0,50176,0,0,0.83,0,2560,0,47616,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,701264344bfa55e49757259671959037,50176,0,0,0.83,0,94,0,50082,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,708e62d61cfb54e7be77b2a7b2ffc07a,50176,0,0,0.83,0,28443,0,21733,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,714324e544dc5785906a71aa9b4d0d55,50176,0,0,0.83,0,17317,0,32859,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,71aab0622741589bb7c6b9b18d625408,50176,2231,0,0.83,1734,1001,497,46944,0.6340036563071298,0.7772299417301658,0.698348771647201,0.536509900990099
r20,147,03,unknown,unknown,71b85ea0d96f52bf85d77d28b80c2ce9,50176,0,0,0.83,0,47776,0,2400,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,71cb56f6717e5cee96e594a987ffbd2e,50176,0,0,0.83,0,947,0,49229,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,71d3a9505a07532297f9e1edb77dab5b,50176,0,0,0.83,0,41920,0,8256,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,72092df2a30353a492256067314d2eef,50176,0,0,0.83,0,4005,0,46171,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,720a25cc42e5502885da555772426adc,50176,0,0,0.83,0,1244,0,48932,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,72a05c199f9f54e5822c3ea6701b5202,50176,0,0,0.83,0,21786,0,28390,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,72a6fa96fd3659c7b063f035c8a941c3,50176,0,0,0.83,0,8305,0,41871,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,72bfe479292b5a6a907de588e36c0cfe,50176,19,0,0.83,3,8968,16,41189,0.00033441087950061306,0.15789473684210525,0.0006674082313681868,0.0003338155112940915
r20,147,03,unknown,unknown,72f4f980d30659d5ae117af17b5cf78c,50176,0,0,0.83,0,1618,0,48558,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,737dadf1790958cb984ef95972470a15,50176,257,0,0.83,171,1202,86,48717,0.12454479242534595,0.6653696498054474,0.20981595092024538,0.11720356408498972
r20,147,03,unknown,unknown,73c0bd15c1fa5500a5f79c5fca1f4c91,50176,0,0,0.83,0,19835,0,30341,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,73c2402093de54d9a27b7bb8f642e822,50176,0,0,0.83,0,951,0,49225,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,740f08d93cb55d6d870709079fe54fd5,50176,0,0,0.83,0,42747,0,7429,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,74fece086e3a5944b6a9cacd93ef38c5,50176,0,0,0.83,0,1328,0,48848,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7523d2143c2e56fdb42046c38e047efa,50176,0,0,0.83,0,20191,0,29985,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,752ca8405c855d95bdde16331c706c48,50176,0,0,0.83,0,1137,0,49039,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,75ae0198fa5959a0b2f2c279c0e7a4e0,50176,0,0,0.83,0,902,0,49274,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,75e64f81197d5c2aa21a939b85e52589,50176,0,0,0.83,0,688,0,49488,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,76183ff0707d51dd8050a0d4abcb0c79,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,761dfca7e4e95bf2a5850e667b3521c7,50176,0,0,0.83,0,1198,0,48978,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7643706487545c979fdac691d97a1b90,50176,0,0,0.83,0,69,0,50107,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,77b6ad8260aa548dab37c1514b6841f8,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,78453bd761b7530ba534367fda984658,50176,0,0,0.83,0,420,0,49756,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,78726799adb758c9a0aa3aeb4a641002,50176,0,0,0.83,0,1752,0,48424,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,787addd9a742561488e8d6b05475ec97,50176,0,0,0.83,0,142,0,50034,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,78b22b7714e95f9d896005b6c44c1160,50176,0,0,0.83,0,1603,0,48573,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7965298c25365b788181f744382129e9,50176,0,0,0.83,0,183,0,49993,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,79c0cc87376f5d9e8712bbce21453de9,50176,0,0,0.83,0,46952,0,3224,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7a393913d19f54b68537ba3b7d1473b3,50176,0,0,0.83,0,3323,0,46853,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7a97a37f5ede519a8fa047933b6bc5e5,50176,0,0,0.83,0,462,0,49714,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7b8bea14274459c6bfc1cb3dd1c96067,50176,0,0,0.83,0,581,0,49595,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7c1a285ec8b45a9f8d34fcc09ce9036e,50176,0,0,0.83,0,29468,0,20708,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7c4bd58a51515f2d94f009b9aed83be1,50176,0,0,0.83,0,7421,0,42755,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7cb620343836572090d6fc4d20425826,50176,0,0,0.83,0,4420,0,45756,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7cebe81ac8785947b8d31abfa85791c7,50176,0,0,0.83,0,1773,0,48403,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7d03fca5da445112a82c00b64cfd91d6,50176,0,0,0.83,0,723,0,49453,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7d35a1e9b3a7533d8457c2921f5dd598,50176,0,0,0.83,0,5359,0,44817,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7de69325498e5551a233f8e8a9faae4b,50176,0,0,0.83,0,261,0,49915,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7ec44beb48645733a087e56d717a5370,50176,0,0,0.83,0,338,0,49838,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7f33270c360c5c49841d8e6e85697de7,50176,0,0,0.83,0,261,0,49915,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7f4a1432c2d752b7b43744e871d572a2,50176,0,0,0.83,0,42766,0,7410,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7f712d895f6f5dd5a646c5158292a094,50176,0,0,0.83,0,3,0,50173,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,7f93c8d68b6053738af0465821963a9f,50176,0,0,0.83,0,1136,0,49040,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,80441b76fe19575b832699d399299590,50176,0,0,0.83,0,1911,0,48265,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,80a2b8344a4256adb3383473691820c1,50176,0,0,0.83,0,302,0,49874,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,80a7ed6181095522b1ad69e4a0de769f,50176,242,0,0.83,166,154,76,49780,0.51875,0.6859504132231405,0.5907473309608542,0.41919191919191917
r20,147,03,unknown,unknown,81b299652ea75e77a15441588a2ad8f4,50176,0,0,0.83,0,11175,0,39001,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,81ee2ad8651f59ea8c6a8336723bd990,50176,0,0,0.83,0,358,0,49818,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8239aa57a9465fbdaed1aa24717859c3,50176,0,0,0.83,0,231,0,49945,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8271ba72713f55c18cc0bbf6d0d6c913,50176,1516,0,0.83,1099,7545,417,41115,0.12714021286441463,0.724934036939314,0.21633858267716538,0.12128904094470809
r20,147,03,unknown,unknown,8291bca2fccc5de48a66ab9191a7af61,50176,0,0,0.83,0,953,0,49223,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,82ade28d21925e2f87aeeffcdc6fbb69,50176,0,0,0.83,0,76,0,50100,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,82ca5c94328157c5bfe03b1206998d8e,50176,1844,0,0.83,1792,4573,52,43759,0.28153967007069913,0.9718004338394793,0.4365939822146425,0.2792582203521895
r20,147,03,unknown,unknown,832c2b8b403d558e893c637578f3a523,50176,0,0,0.83,0,59,0,50117,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,833ebf870cac55e2ab6f0481e037e85e,50176,0,0,0.83,0,203,0,49973,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,83686fee282f5c6882f3d0aa71081f9b,50176,0,0,0.83,0,2190,0,47986,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,83a77b8ff65f5f76841e5dc590ffac82,50176,0,0,0.83,0,374,0,49802,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8419ed9aad5f5972bcca52bf5f5166c1,50176,0,0,0.83,0,2608,0,47568,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,842b7e8eb6e8559497646cbb7d88b72a,50176,0,0,0.83,0,142,0,50034,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,845d3b1b20dc5ddf8ef1bf6aa3d4bee5,50176,0,0,0.83,0,33754,0,16422,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,84633dd9a9185521b3d9bc6f396a5eed,50176,0,2816,0.83,0,8792,0,41384,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,859c45c66821554e89dcd3c0c787aa12,50176,0,33662,0.83,0,46836,0,3340,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,85b8356061885e0f823f32a218692852,50176,0,0,0.83,0,603,0,49573,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,85f622d6220c52539ca8c929baafa3c5,50176,0,29990,0.83,0,30705,0,19471,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8660a6c592f65219849e8d9107a4f98a,50176,0,0,0.83,0,695,0,49481,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8668084a53385ec7a02e41498b676a92,50176,0,0,0.83,0,27282,0,22894,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,86f4fe6e6d5c5860b9ac6c10cefcfc5c,50176,0,0,0.83,0,21674,0,28502,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8704f7405c4e5c8f8c03aec9b9eca74a,50176,0,0,0.83,0,187,0,49989,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,879f3832efb25ef7813dbe29853d8182,50176,0,0,0.83,0,4988,0,45188,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,87ff0868a43f512796ff73527b421521,50176,0,0,0.83,0,88,0,50088,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8803780978b359ee9de7d3181cafb6bc,50176,0,0,0.83,0,45794,0,4382,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,88b44df2975953b1b8be21eef88d2543,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,88c20752b5c95dcfaf66c097a4bfe651,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,88caea9b02c85ec98746466207be121b,50176,0,0,0.83,0,7727,0,42449,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,88ef5488c529549fbd0c304e9729463f,50176,0,0,0.83,0,415,0,49761,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,89023182f2c459069faa914aab4ff939,50176,0,0,0.83,0,2103,0,48073,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8912a357d02f53cda60ea607877f35f6,50176,0,0,0.83,0,2652,0,47524,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8986a88d4633579e9ec029a750b81e56,50176,10038,0,0.83,8819,850,1219,39288,0.9120901851277278,0.8785614664275753,0.8950119246968082,0.809974283614989
r20,147,03,unknown,unknown,89b7955225805447b1de807bc59eb754,50176,0,0,0.83,0,72,0,50104,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,89cf3fdf67475983abcb9a8eba6045d4,50176,0,0,0.83,0,13412,0,36764,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,89d89e856ee450debd9ed04d4ac57775,50176,0,0,0.83,0,4960,0,45216,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,89f4778576545ae6bf34cf0c8466a406,50176,0,0,0.83,0,395,0,49781,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8a4ffa3312b7560a881ad156fd60faa7,50176,0,0,0.83,0,137,0,50039,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8a6fd67575635ef1b387f82fdc59c9a4,50176,0,0,0.83,0,462,0,49714,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8a97581c00de5a4eb92e5dfce150207f,50176,0,0,0.83,0,49967,0,209,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8a98624c466f5e25a4d416c40b63174b,50176,0,0,0.83,0,4568,0,45608,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8a9c0e8e7a2752888defb10b5cb6c95d,50176,0,0,0.83,0,26097,0,24079,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8b2813836980583c95943bb5dd5ed15f,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8b4790c226825f08ae0c2653b5b66dc8,50176,0,0,0.83,0,1982,0,48194,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8b720e077c875832b68a553016331267,50176,0,0,0.83,0,47169,0,3007,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8ba2e168c68b552d8990fa265093be49,50176,0,0,0.83,0,1724,0,48452,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8ba496d4927d580b8cba8ab14af04af4,50176,0,0,0.83,0,1484,0,48692,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8bebf8296c335c05b3784a177c41faa1,50176,0,0,0.83,0,1131,0,49045,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8d6111449a1259109cfba198d9b718dc,50176,2466,0,0.83,1990,592,476,47118,0.7707203718048025,0.8069748580697486,0.788431061806656,0.6507521255722695
r20,147,03,unknown,unknown,8df76681e4f358969bd946fe19062fa6,50176,0,0,0.83,0,1065,0,49111,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8e263c605683578b8d90f42e4a8d94ea,50176,0,0,0.83,0,345,0,49831,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8e9dd1ba9a925343aeed4e68e3891e19,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8ea80932b80251b293620111c6c35728,50176,0,0,0.83,0,906,0,49270,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8f0a1f544a275a68a6f6c3b92a610b14,50176,0,0,0.83,0,2826,0,47350,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8f782f8961ce5b80bdff143e01c157e0,50176,0,0,0.83,0,187,0,49989,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,8f81c84b1d54502f9cdf8f90b494ff80,50176,0,0,0.83,0,20925,0,29251,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,901dd90bcfe05a5593b581d6f3b01ae8,50176,0,0,0.83,0,3514,0,46662,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,90c2fec6306e5d229e4cd7bb3e6ae043,50176,0,0,0.83,0,2756,0,47420,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,90d71140abf35320a018590ca156e723,50176,0,0,0.83,0,2174,0,48002,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,90d8960a0d0059c88bb3d8ebc382aab7,50176,0,0,0.83,0,1231,0,48945,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,913cb78d7a3b5db489bdbf04b9ca209f,50176,0,0,0.83,0,228,0,49948,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,917ae26386dd548094dab93b96bc2e4d,50176,0,0,0.83,0,2082,0,48094,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,91968f1643115ac5bb3aeb36f9442e0d,50176,0,0,0.83,0,40997,0,9179,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,91c2680fd92951bf8277505a8a081338,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,91ceddae7c8158a2a743e164a15abb10,50176,0,0,0.83,0,0,0,50176,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,91d46dba05f955ca9d7759f6e3b33f48,50176,0,0,0.83,0,44768,0,5408,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,91fd6b8bd5d753dd9cf7a48f8ca06335,50176,0,0,0.83,0,237,0,49939,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,924b6c602bca5a36bb07b39b355cbd85,50176,0,0,0.83,0,2036,0,48140,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,925708e434f55a298d1ed5a48b8e44ff,50176,0,0,0.83,0,49054,0,1122,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,9285d1948ac15ed090df23c2f8d03365,50176,0,0,0.83,0,38,0,50138,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,928673f9fbcb576fada3de215979ce8a,50176,0,0,0.83,0,14825,0,35351,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,92f01ab7a20f5b5ab6f39c6a5bc1cc9e,50176,13830,0,0.83,12119,1982,1711,34364,0.8594425927239203,0.8762834417932032,0.8677813182485411,0.7664432076903618
r20,147,03,unknown,unknown,93131119cad3539babf36da92a2212fa,50176,0,0,0.83,0,3211,0,46965,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,9366d6e78ecd51ad9b4f535562189785,50176,0,0,0.83,0,1933,0,48243,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,936c53e9252050caa35a3de4866429ca,50176,0,0,0.83,0,3096,0,47080,0.0,0.0,0.0,0.0
r20,147,03,unknown,unknown,9374fc1223575a4883b6ec3141c92c98,50176,0,0,0.83,0,294,0,49882,0.0,0.0,0.0,0.0
